营业日	门店名称	区域	桌台号	订单号	商品编码	商品名称	套餐子菜	单价	数量	单位	惠前金额	单商品优惠	惠后金额	商品中类	商品大类
2017-12-30	五村牛肉粉(遵义中华路店)			101171230224317969820739			原汤牛肉粉/面	0	1	?	0	0	0		
2017-12-30	五村牛肉粉(遵义中华路店)			101171230224725824820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230224820628820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230225740252820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230230149766820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230230735533820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230230735533820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230230735533820739			原汤牛肉粉/面	0	1	?	0	0	0		
2017-12-30	五村牛肉粉(遵义中华路店)			101171230230735533820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230230735533820739			干拌牛肉粉/面	0	1	?	0	0	0		
2017-12-30	五村牛肉粉(遵义中华路店)			101171230230735533820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230230735533820739			干拌牛肉粉/面	0	1	?	0	0	0		
2017-12-30	五村牛肉粉(遵义中华路店)			101171230231313586820739	SKU0023	纸巾		1	1	包	1	0	1	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230231419792820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230231419792820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230233212218820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230233212218820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230233212218820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-30	五村牛肉粉(遵义中华路店)			101171230233212218820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230233530638820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230233656539820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230233718366820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230233826678820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230233850832820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230233919486820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-30	五村牛肉粉(遵义中华路店)			101171230233919486820739			干拌牛肉粉/面	0	1	?	0	0	0		
2017-12-30	五村牛肉粉(遵义中华路店)			101171230233939820820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171230234510701820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231002353918820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231003140174820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231003140174820739			原汤牛肉粉/面	0	1	?	0	0	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231003140174820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231003140174820739			原汤牛肉粉/面	0	1	?	0	0	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231003425754820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231003425754820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231004202002820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231004202002820739			干拌牛肉粉/面	0	1	?	0	0	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231004202002820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231004737863820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231004737863820739			干拌牛肉粉/面	0	1	?	0	0	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231005047505820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231005946470820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231010118013820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231010118013820739			干拌牛肉粉/面	0	1	?	0	0	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231010133138820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231015131560820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231021356457820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231021356457820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231021528244820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231021528244820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231022527423820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231022739485820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231022932368820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231022932368820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231031753107820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231032555612820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231032555612820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231033546940820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231033546940820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231034903486820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231034903486820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231035211467820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231035739997820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231040506190820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231041046882820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231041046882820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231041534254820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231045542021820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231045542021820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231052005552820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231052005552820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231054039503820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231054039503820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231060214782820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231060826381820739	SKU0027	环卫工免单（干拌粉）		0	1	碗	0	0	0	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231060826381820739	SKU0027	环卫工免单（干拌粉）		0	1	碗	0	0	0	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231061708117820739	SKU0027	环卫工免单（干拌粉）		0	1	碗	0	0	0	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231062312143820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231063202731820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231070210331820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231071125111820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231073019611820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231073940310820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231073940310820739	SKU0019	湿米皮		0	1	份	0	0	0	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231074011777820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0.8	7.2	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231074011777820739			原汤牛肉粉/面	0	1	?	0	0.8	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231074011777820739	SKU0010	原汤牛肉粉/面		8	-1	份	-8	0.8	-7.2	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231074011777820739			原汤牛肉粉/面	0	-1	?	0	0.8	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231074708793820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0.8	7.2	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231074708793820739			原汤牛肉粉/面	0	1	?	0	0.8	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231074931348820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231075550876820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231075739050820739	SKU0027	环卫工免单（干拌粉）		0	1	碗	0	0	0	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231075947176820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231080207732820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231081239114820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231081802545820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231082013699820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231082013699820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231082347214820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231082414883820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231082520732820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231082520732820739			原汤牛肉粉/面	0	1	?	0	0	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231082550903820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231082550903820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231082550903820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231082550903820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231083509132820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231083532219820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231083532219820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231083627675820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231083901192820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231084043933820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231084249020820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			1001171231084625716006745	SKU0026	红烧牛肉粉全家福		20	1	份	20	0	20	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			1001171231084625716006745	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			1001171231084625716006745	SKU0018	干米皮		0	1	份	0	0	0	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231084340641820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231084340641820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231085107553820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231085200017820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231085200017820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231085330116820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231085436744820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231085814275820739	SKU0027	环卫工免单（干拌粉）		0	1	碗	0	0	0	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231085814275820739	SKU0027	环卫工免单（干拌粉）		0	-1	碗	0	0	0	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231090922328820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231090922328820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231091047502820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231091116416820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231091411043820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231091411043820739			原汤牛肉粉/面	0	1	?	0	0	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231091515473820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231091515473820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231091609488820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231092616540820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231092627695820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231093400957820739	SKU0027	环卫工免单（干拌粉）		0	1	碗	0	0	0	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231093429219820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231093429219820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-31	五村牛肉粉(遵义中华路店)			101171231093502436820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231093627573820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231093645064820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231093731078820739	SKU0018	干米皮		0	1	份	0	0	0	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231093731078820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231093806915820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231093806915820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-31	五村牛肉粉(遵义中华路店)			101171231093939917820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
